0.000578	0.003639	0.000193	0.995589
0.149880	0.836977	0.006449	0.006694
0.166323	0.719047	0.063636	0.050994
0.562487	0.396933	0.011925	0.028656
0.003734	0.950372	0.030607	0.015288
0.087077	0.896043	0.004162	0.012718
0.000373	0.989024	0.009495	0.001108
0.000089	0.986206	0.012554	0.001151
0.046390	0.842304	0.064832	0.046474
0.008617	0.987618	0.003116	0.000649
0.000006	0.999645	0.000231	0.000117
0.001845	0.970920	0.020295	0.006940
0.000027	0.997389	0.002497	0.000087
0.003344	0.918649	0.076839	0.001168
0.000481	0.994782	0.004361	0.000377
0.000608	0.922400	0.033993	0.042999
0.006475	0.757309	0.089398	0.146818
0.011964	0.908117	0.076473	0.003446
0.014565	0.884798	0.085847	0.014789
0.015178	0.941420	0.037627	0.005774
0.022127	0.689929	0.093263	0.194681
0.009228	0.202752	0.004438	0.783581
0.880363	0.111260	0.003236	0.005140
0.000142	0.949006	0.000014	0.050839
0.150571	0.180348	0.000195	0.668885
0.000100	0.977768	0.000080	0.022052
0.761422	0.077411	0.005957	0.155210
0.018752	0.948912	0.000805	0.031532
0.006234	0.594717	0.011469	0.387579
0.001241	0.998485	0.000057	0.000217
0.059318	0.757939	0.014200	0.168543
0.001161	0.950778	0.000016	0.048046
0.006253	0.912831	0.000143	0.080773
0.000787	0.174531	0.000003	0.824679
0.027176	0.410745	0.015353	0.546726
0.010701	0.917168	0.000119	0.072012
0.001003	0.988470	0.008174	0.002353
0.000319	0.999522	0.000151	0.000007
0.093861	0.589938	0.029310	0.286890
0.151088	0.774367	0.003251	0.071294
0.393224	0.442298	0.131828	0.032650
0.036948	0.708191	0.011083	0.243778
0.003107	0.990405	0.001715	0.004773
0.002843	0.602814	0.000800	0.393543
0.724052	0.192733	0.006231	0.076984
0.000001	0.999363	0.000084	0.000552
0.874605	0.122660	0.000439	0.002295
0.000000	0.999990	0.000005	0.000005
0.004093	0.922427	0.008497	0.064983
0.012553	0.857014	0.040744	0.089689
0.000102	0.338897	0.001080	0.659922
0.000223	0.989442	0.003231	0.007104
0.003648	0.895282	0.061894	0.039176
0.004657	0.953089	0.000875	0.041379
0.005963	0.789955	0.026470	0.177612
0.000849	0.967357	0.002064	0.029730
0.006018	0.840680	0.034240	0.119062
0.007586	0.971438	0.001282	0.019693
0.001707	0.021740	0.054212	0.922340
0.053399	0.145257	0.793200	0.008145
0.015839	0.635341	0.326000	0.022819
0.000795	0.988757	0.000128	0.010319
0.051822	0.851212	0.073489	0.023477
0.194047	0.686221	0.095903	0.023829
0.002063	0.904397	0.024424	0.069116
0.002898	0.983554	0.010997	0.002551
0.026014	0.572703	0.055151	0.346132
0.004616	0.985986	0.000225	0.009174
0.052586	0.686798	0.194198	0.066417
0.045148	0.583487	0.293400	0.077964
0.008075	0.039669	0.001090	0.951166
0.039780	0.305833	0.179756	0.474631
0.020017	0.874097	0.083493	0.022393
0.005935	0.983978	0.008383	0.001705
0.008151	0.351709	0.007838	0.632302
0.005413	0.974176	0.001537	0.018875
0.001747	0.899555	0.000452	0.098245
0.003972	0.675117	0.001718	0.319193
0.001589	0.539374	0.068594	0.390444
0.000006	0.846138	0.000372	0.153485
0.013950	0.897782	0.035524	0.052744
0.217964	0.594818	0.031970	0.155248
0.000181	0.989281	0.000576	0.009963
0.000390	0.930053	0.006068	0.063490
0.000843	0.955046	0.000749	0.043362
0.011995	0.497011	0.031469	0.459525
0.017754	0.795340	0.007872	0.179035
0.075424	0.274268	0.017625	0.632683
0.742415	0.090118	0.121597	0.045870
0.275945	0.659211	0.009315	0.055528
0.000076	0.989822	0.000038	0.010063
0.351500	0.606970	0.012656	0.028874
0.198232	0.747932	0.042067	0.011769
0.581797	0.390553	0.000319	0.027332
0.013737	0.048283	0.936751	0.001228
0.004460	0.988371	0.006904	0.000265
0.224751	0.414608	0.314480	0.046161
0.001951	0.225909	0.462994	0.309145
0.008679	0.788333	0.000235	0.202754
0.125959	0.828734	0.044008	0.001299
0.267444	0.680346	0.012197	0.040013
0.505540	0.429416	0.000224	0.064820
0.918666	0.081238	0.000096	0.000000
0.000368	0.987722	0.006389	0.005521
0.335012	0.123510	0.380034	0.161444
0.165648	0.815811	0.002096	0.016445
0.832843	0.165384	0.001525	0.000249
